case_id,scenario,expected_role,trial,parameter_name,parameter_value,parameter_value_float_hex,forward_path_id,probe_index,output_relative_error,jvp_relative_error,vjp_relative_error,maximum_structure_relative_error,curved_vjp_sha256,straight_vjp_sha256,direct_vjp_sha256,vjp_residual_norm,curved_path_id,straight_path_id,direct_path_id,curved_matrix_sha256,straight_matrix_sha256,direct_matrix_sha256,curved_output_0,curved_output_1,curved_output_2,curved_output_3,curved_output_4,curved_output_5,curved_output_6,curved_output_7,straight_output_0,straight_output_1,straight_output_2,straight_output_3,straight_output_4,straight_output_5,straight_output_6,straight_output_7,direct_output_0,direct_output_1,direct_output_2,direct_output_3,direct_output_4,direct_output_5,direct_output_6,direct_output_7,curved_jvp_0,curved_jvp_1,curved_jvp_2,curved_jvp_3,curved_jvp_4,curved_jvp_5,curved_jvp_6,curved_jvp_7,straight_jvp_0,straight_jvp_1,straight_jvp_2,straight_jvp_3,straight_jvp_4,straight_jvp_5,straight_jvp_6,straight_jvp_7,direct_jvp_0,direct_jvp_1,direct_jvp_2,direct_jvp_3,direct_jvp_4,direct_jvp_5,direct_jvp_6,direct_jvp_7
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,4,1.5033562774612856e-07,3.189319381381674e-07,4.205591742780545e-07,4.205591742780545e-07,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,0.002853215577289227,-0.029316482703767823,-0.0036932029646791773,0.011278835853436078,-0.007648827164071511,0.005083801032386549,-0.007646348732755928,0.019288875738150472,-0.0012163058674141693,-0.01386322537261041,-7.545912398315351e-05,0.002397111293193278,0.010035054026009429,-0.016635917596358706,0.004367505302947828,0.014705010606005719,0.004069513580613998,-0.015453256028624374,-0.003617741424018481,0.008881718601285157,-0.017683879956517264,0.021719721715258856,-0.012013850956134874,0.0045838676857160076
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,5,1.5033562774612856e-07,1.8639072069057964e-06,4.205591742780545e-07,1.8639072069057964e-06,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,-0.02672649162010022,-0.001102101944118496,-0.004267439796580484,0.026081421994782864,0.0122460989172241,0.011361533822557618,0.006788063343048396,-0.015328791414418553,-0.021093022270604046,-0.01475390178612686,-0.012867669540383025,0.010375755208934835,0.012926381499331365,0.011273062252985314,0.019265318306082156,-0.009084919422529245,-0.0056335039189043664,0.013651805567756706,0.00860024036717014,0.015705640591125492,-0.0006802771595385922,8.848513744303122e-05,-0.012477241425690847,-0.00624386076675657
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,6,1.5033562774612856e-07,1.6624459024257188e-06,4.205591742780545e-07,1.6624459024257188e-06,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,-0.01833406395547832,0.040029948749807635,-0.02041738227542222,-0.015148706371437436,-0.01089345567451324,-0.016154107074271375,-0.002034461058776988,-0.04344674974286191,-0.024164789675344783,0.04385879779820798,-0.018519746958917848,-0.0011217457385939696,-0.016946914375026323,-0.015107513123228654,-0.017093069727286348,-0.041232587211473694,0.005830699805326774,-0.0038288447561622284,-0.0018976273528250234,-0.014026980269401138,0.0060534627654762994,-0.0010465837800521366,0.01505861881661516,-0.0022141541166029546
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,7,1.5033562774612856e-07,9.438314576490841e-07,4.205591742780545e-07,9.438314576490841e-07,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,-0.014720965156077901,-0.003709816632960977,-0.009732172957087065,-0.005386246582753893,0.009476877567412743,-0.0010635538426524214,0.005920471166507211,-0.006325439472424544,-0.003445301204147312,-0.016389343204827475,-0.006964489646438704,0.009091118784063632,0.006049236693456257,-0.027097051257019118,-0.009051473855123515,0.01623324998644109,-0.011275692322711651,0.012679531270933115,-0.002767674592152675,-0.01447738686457459,0.0034276453242065162,0.026033508549387806,0.014971956131597942,-0.022558680246507104
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,8,1.5033562774612856e-07,8.320801150725149e-09,4.205591742780545e-07,4.205591742780545e-07,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,-0.012786612835824418,-0.015913216473586723,0.013173604228335002,0.021397158940976095,-0.019572687935733194,0.00984915416432784,0.016720028105593598,-0.002391449626098455,0.010019004482755082,9.834831811845999e-05,0.008236504203211512,0.0305548266546091,-0.003064351899274324,0.012005754417224077,0.014971115469236159,-0.006055742553664753,-0.02280561751413092,-0.016011564759315904,0.004937100085217512,-0.009157667861810711,-0.016508336005784576,-0.002156600176145843,0.0017489127129351701,0.0036642929910643703
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,9,1.5033562774612856e-07,5.664739704800402e-07,4.205591742780545e-07,5.664739704800402e-07,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,-0.01802486160044268,0.022040802852620552,-0.03149369273591694,-0.005581825781932779,-0.035325703484350685,-0.018609515860369193,0.016217834409779867,0.010544647203690593,-0.01739957726060965,0.0305927396721951,-0.027573515169472918,0.008547617524318103,-0.016150698785246425,-0.030025945064728284,0.025740221530575435,-0.001236455620367735,-0.0006252967017888082,-0.008551934772057642,-0.003920173767547637,-0.014129452673434675,-0.01917500276000385,0.0114164340562043,-0.00952238227986709,0.011781106838144786
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,10,1.5033562774612856e-07,1.492471799150738e-06,4.205591742780545e-07,1.492471799150738e-06,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,0.002344653444950436,-0.0015681774217207968,-0.02321274040483756,-0.0016828027066440763,-0.033162269294749525,-0.021501766204494708,-0.006924306593267704,-0.010401525052710723,0.00014556273808158902,-0.004887380875270494,-0.013732619966128345,-0.024188582710086323,-0.04006407547595311,0.011964568130887065,-0.01024872257321461,-0.018164777755997123,0.0021991346698592923,0.0033191961719377036,-0.009480133948775832,0.022505813316084693,0.00690179928515451,-0.03346635159006454,0.0033243987640872723,0.0077632384279363665
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,11,1.5033562774612856e-07,6.772667873738886e-08,4.205591742780545e-07,4.205591742780545e-07,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,0.0250629191139431,0.004390547043486931,0.01338789338579133,0.004229778260662281,-0.006979385991463903,-0.02889601227631912,0.007183504669912973,-0.015745509958449543,0.014133375857616879,-0.005664647090924287,-0.006667747740356269,-0.00975191812066147,0.0032125269661146547,-0.02960920997797711,0.001564274753220752,-0.029340058984880013,0.010929544821227134,0.010055193875215886,0.020055640645245034,0.01398169756711627,-0.010191913203049423,0.0007131970874625349,0.005619229303878734,0.01359454851828694
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,12,1.5033562774612856e-07,1.0709325296775472e-07,4.205591742780545e-07,4.205591742780545e-07,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,-0.02341013911723483,-0.0013995638990492835,-0.02379437388100732,0.006556039669035817,0.008427419261036568,-0.026704119839810844,-0.008181780888326435,0.0008111809399002982,-0.015901392303556878,-0.0028613370461121404,-0.05328171382617535,0.016957406837955692,0.007263563805055885,-0.017943571478227397,-0.019213115255565624,-0.009390394627130231,-0.007508749497676354,0.0014617735916148335,0.029487340769975365,-0.010401369202700487,0.0011638558769935603,-0.00876054730816238,0.011031335418290066,0.010201576438559436
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,13,1.5033562774612856e-07,6.027838705881738e-07,4.205591742780545e-07,6.027838705881738e-07,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,0.011514648476194194,0.005556813028671005,-0.006247888798826726,-0.0027466574884713723,0.007787379439835783,0.001565290838953539,0.0007946307557443855,0.01045392598327389,0.030052523826812266,-0.0016023133471895308,-0.017675335895040098,-0.014975693455030989,0.018108055988815583,0.007641152025873652,0.002053574599367358,-0.0035226774685070262,-0.018537862200279955,0.007159124197763441,0.011427443055042784,0.012229045931134557,-0.010320678611746173,-0.006075866348191203,-0.0012589489932811906,0.013976599181696525
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,14,1.5033562774612856e-07,8.430618925258076e-07,4.205591742780545e-07,8.430618925258076e-07,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,-0.0022538242561420457,0.008648254056170424,0.015611083432883503,-0.005840389788465635,-0.010983421047789294,-0.006915037255240575,0.01103985384211744,-0.027807480128408803,0.014447461818133419,0.009562557101003358,0.01513548608383892,0.01178715714754335,0.0030142500835486654,-0.0062096416099159755,0.0007896918014440031,-0.0017890591492581492,-0.016701263210295036,-0.0009143068318054283,0.0004755903228187465,-0.017627529610990875,-0.013997674717789402,-0.0007054046190255287,0.010250153087163398,-0.02601842840338002
trial-14__three_path_structure_mismatch__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,14,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,structure_direct,15,1.5033562774612856e-07,5.555883212509449e-07,4.205591742780545e-07,5.555883212509449e-07,ca4910fe6b69c472d2c753091a1e6820a6aedec14bce18ffaaa8cdc509cd946d,2dd194bf6a24e4c9260bf9b746ebb14dbd4826856573a6b0e69fc0a2793457d5,c539c9761aa801acf3d94cef282ba4615b84688dd3ec54fd07d995aed470a397,4.172684821173388e-07,structure_curved,structure_straight,structure_direct,a65356b3e089b5173df099c35ed3ca3a9b252f32df9e279a0cb4c125ab5cf32a,ba4586fdb6c50325805b8946c3c27b6528b2c58a00904ee1cce399bab82e29af,77d5830988ba5ab597878e657b1decc0169a669e2802889e0d8bf4a6d36ede27,0.020060346116397912,-0.021802394517500906,-0.004131599438853765,-0.015310731582928172,-0.01477926219963819,0.010644634293044481,-0.01126116186855179,0.013916737711262622,0.01978133293314768,0.030527643753532778,-0.004275165725604439,-0.01626437123166154,-0.03983295100385821,0.015498979369820792,-0.013742694708529998,0.009242797651171789,0.00027901920119117633,-0.052330039267788245,0.00014356443740461857,0.0009536442087852329,0.02505368786024384,-0.004854347438709847,0.0024815304833589995,0.0046739381059877705,0.02102587730555117,-0.005058741395795843,0.008137826071526933,0.024919023240527652,0.008298139279258368,0.026780602583476643,0.02481888429253257,0.00320977461794346,-0.0003130244420590215,0.0021246832877780254,-0.0048350951476816085,0.017338152218089185,0.011679782844658586,0.018062424812860328,0.0029625165382393586,-0.005268002358901841,0.02133888767007313,-0.007183422351904358,0.0129729255453125,0.0075808603552851295,-0.003381641357193169,0.008718183295796307,0.02185637326704154,0.008477781548003131
trial-15__three_path_structure_mismatch__relative_fault_magnitude__0x1.19799812dea11p-40,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,structure_direct,0,5.732562631535671e-13,1.9641985688956377e-13,1.443350786256744e-13,5.732562631535671e-13,3aa1f76c7083259443cd23282a1f5993dc1d55db01a1abd26e607f4992b1c84b,868a2a1c0ef59e2402de0dbe77f1e89111461e36ef4b582b363fbf6422fc3e54,f12553410c1e2d9fa38dcf951491bf0cc0c6aa5234e5fb68cd22675efc26d2e3,1.4342091923518789e-13,structure_curved,structure_straight,structure_direct,ede9abcfecd32602099e8286b923141237dc610eb4e702b9831c084146075190,1eba4591d5663c289fc53b147c6dd3f91c276a477b8834898fe84172060aed38,54cdf7c1ef6c1464322f4bf47227a0d55a83b30ef83688a4a3bc6ecc1af8dc6c,-0.024488593737509928,-0.003426916150814678,-0.006570309870446326,0.0005445601549190401,-0.0021645431451275325,-0.009913000705512808,-0.023327767977807112,0.02291861384586964,-0.0009840704053384092,0.005486015959499806,-0.012707734906130813,-0.0027560293978546794,0.00511740141167978,-0.01304494929023916,0.007352118634706784,0.029904371327638388,-0.02350452333216619,-0.008912932110304563,0.006137425035695723,0.0033005895527858857,-0.007281944556811683,0.0031319485847200713,-0.03067988661252428,-0.006985757481767287,0.01834317791693923,-0.001263270236114958,0.013351830758427243,0.007068283886939428,-0.0044255427356247766,0.007628049739058591,-0.012984771269641572,-0.0154408807879415,0.010056594359961063,-0.0031012424130477364,0.015690836484018634,0.012648563321213958,-0.005676133773268038,0.005020516672370672,0.03427444545255388,0.01697693201726679,0.008286583556980703,0.001837972176937555,-0.0023390057255859827,-0.005580279434268701,0.001250591037641159,0.0026075330666849137,-0.04725921672220044,-0.03241781280520764
trial-15__three_path_structure_mismatch__relative_fault_magnitude__0x1.19799812dea11p-40,three_path_structure_mismatch,direct_path_is_internally_consistent_but_breaks_curved_minus_straight,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,structure_direct,1,5.732562631535671e-13,1.316433379575758e-12,1.443350786256744e-13,1.316433379575758e-12,3aa1f76c7083259443cd23282a1f5993dc1d55db01a1abd26e607f4992b1c84b,868a2a1c0ef59e2402de0dbe77f1e89111461e36ef4b582b363fbf6422fc3e54,f12553410c1e2d9fa38dcf951491bf0cc0c6aa5234e5fb68cd22675efc26d2e3,1.4342091923518789e-13,structure_curved,structure_straight,structure_direct,ede9abcfecd32602099e8286b923141237dc610eb4e702b9831c084146075190,1eba4591d5663c289fc53b147c6dd3f91c276a477b8834898fe84172060aed38,54cdf7c1ef6c1464322f4bf47227a0d55a83b30ef83688a4a3bc6ecc1af8dc6c,-0.024488593737509928,-0.003426916150814678,-0.006570309870446326,0.0005445601549190401,-0.0021645431451275325,-0.009913000705512808,-0.023327767977807112,0.02291861384586964,-0.0009840704053384092,0.005486015959499806,-0.012707734906130813,-0.0027560293978546794,0.00511740141167978,-0.01304494929023916,0.007352118634706784,0.029904371327638388,-0.02350452333216619,-0.008912932110304563,0.006137425035695723,0.0033005895527858857,-0.007281944556811683,0.0031319485847200713,-0.03067988661252428,-0.006985757481767287,0.020954912272018678,0.007297984234057076,0.04524289448716864,0.005776912234420476,-0.006142672769983539,-0.005476871389624135,-0.023565916422168737,0.014562027051332261,0.02535026425516779,-0.012763007358574762,0.018408709074515014,0.002482666454172032,0.014152163116252918,0.02200417400282351,-0.01911541459467579,0.004185684739260895,-0.004395351983134541,0.020060991592658884,0.026834185412684203,0.003294245780281645,-0.02029483588624838,-0.027481045392464844,-0.004450501827521343,0.01037634231207532
