case_id,case_index,family,active_views,relative_noise,method,role,field_relative_l2,gradient_relative_l2,front_top10_f1,weighted_residual_relative_l2,heldout_clean_relative_l2,huber_penalty,huber_penalty_ratio_vs_h1,coefficient_relative_shift,field_relative_shift,shared_cache_forward_calls,shared_cache_adjoint_calls,reduced_forward_calls,reduced_adjoint_calls,evaluator_forward_calls,local_update_accepted,local_wall_seconds,balance_ratio,effective_huber_weight,local_accepted_steps,local_maximum_data_residual_ratio,local_maximum_field_relative_shift,local_huber_penalty_nonincreasing,local_fallback_to_h1,local_converged,local_truth_accessed,local_meta_json,field_gain_vs_h1_percent,gradient_gain_vs_h1_percent
dev-9v-multiplume,5,multi_plume,9,0.02,h1_cached,baseline,0.8553162813186646,1.1543422937393188,0.42294782400131226,0.045944276603287905,,159664.078125,1.0,0.0,0.0,20,20,0,0,1,True,0.0,,,0,,,,False,False,False,{},0.0,0.0
dev-9v-multiplume,5,multi_plume,9,0.02,same_objective_reopt,equivalence_control,0.8553162813186646,1.1543422937393188,0.42294782400131226,0.04594427304773296,,159664.078125,1.0,8.378945565533075e-08,7.497166633560778e-08,20,20,0,0,1,True,0.0,,,0,,,,False,False,False,{},0.0,0.0
dev-9v-multiplume,5,multi_plume,9,0.02,data_exact,simple_deployable_control,0.8541628122329712,1.1700257062911987,0.42203235626220703,0.042627999835932476,,165377.265625,1.035782547753335,0.08500855513183747,0.03600236418119365,20,20,0,0,1,True,0.0,,,0,,,,False,False,False,{},0.13485877807856347,-1.358644886957734
dev-9v-multiplume,5,multi_plume,9,0.02,data_beta_025,simple_deployable_control,0.8550006151199341,1.158158302307129,0.42325296998023987,0.044523807512381296,,161072.015625,1.0088181231278444,0.021252132948217553,0.009000591794511606,20,20,0,0,1,True,0.0,,,0,,,,False,False,False,"{""beta"": 0.25}",0.036906370850768505,-0.33057859774406
dev-9v-multiplume,5,multi_plume,9,0.02,data_beta_050,simple_deployable_control,0.8547031283378601,1.1620447635650635,0.42294782400131226,0.04348078902372312,,162493.75,1.0177226581472174,0.04250426978626298,0.01800118808430238,20,20,0,0,1,True,0.0,,,0,,,,False,False,False,"{""beta"": 0.5}",0.07168728038932319,-0.6672604709642608
dev-9v-multiplume,5,multi_plume,9,0.02,data_beta_075,simple_deployable_control,0.8544237613677979,1.1660007238388062,0.42172715067863464,0.04284278379927601,,163928.984375,1.0267117456855952,0.06375641440396417,0.027001778380387597,20,20,0,0,1,True,0.0,,,0,,,,False,False,False,"{""beta"": 0.75}",0.10434969734127787,-1.009963003410502
dev-9v-multiplume,5,multi_plume,9,0.02,huber_ratio_025,fixed_huber_candidate,0.8553162813186646,1.1543422937393188,0.42294782400131226,0.045944276603287905,,159664.078125,1.0,0.0,1.0432271284076856e-07,20,20,0,0,1,False,0.12014716607518494,0.25,0.0004755661928474146,0,1.0,0.0,True,True,False,False,"{""accepted_steps"": 0, ""balance_ratio"": 0.25, ""converged"": false, ""effective_huber_weight"": 0.0004755661928474146, ""fallback_to_h1"": true, ""huber_penalty_nonincreasing"": true, ""maximum_data_residual_ratio"": 1.0, ""maximum_field_relative_shift"": 0.0}",0.0,0.0
dev-9v-multiplume,5,multi_plume,9,0.02,huber_ratio_050,fixed_huber_candidate,0.8553162813186646,1.1543422937393188,0.42294782400131226,0.045944276603287905,,159664.078125,1.0,0.0,1.0432271284076856e-07,20,20,0,0,1,False,0.12463912495877594,0.5,0.0009511323856948292,0,1.0,0.0,True,True,False,False,"{""accepted_steps"": 0, ""balance_ratio"": 0.5, ""converged"": false, ""effective_huber_weight"": 0.0009511323856948292, ""fallback_to_h1"": true, ""huber_penalty_nonincreasing"": true, ""maximum_data_residual_ratio"": 1.0, ""maximum_field_relative_shift"": 0.0}",0.0,0.0
dev-9v-multiplume,5,multi_plume,9,0.02,huber_ratio_100,fixed_huber_candidate,0.8553162813186646,1.1543422937393188,0.42294782400131226,0.045944276603287905,,159664.078125,1.0,0.0,1.0432882900682908e-07,20,20,0,0,1,True,0.24211829190608114,1.0,0.0019022647713896584,1,1.0,1.1462656984441893e-10,True,False,False,False,"{""accepted_steps"": 1, ""balance_ratio"": 1.0, ""converged"": false, ""effective_huber_weight"": 0.0019022647713896584, ""fallback_to_h1"": false, ""huber_penalty_nonincreasing"": true, ""maximum_data_residual_ratio"": 1.0, ""maximum_field_relative_shift"": 1.1462656984441893e-10}",0.0,0.0
dev-9v-multiplume,5,multi_plume,9,0.02,huber_ratio_200,fixed_huber_candidate,0.8553162813186646,1.1543422937393188,0.42294782400131226,0.045944276603287905,,159664.078125,1.0,0.0,1.0432948063573646e-07,20,20,0,0,1,True,0.26132045907434076,2.0,0.003804529542779317,1,1.0,9.490190322000959e-11,True,False,False,False,"{""accepted_steps"": 1, ""balance_ratio"": 2.0, ""converged"": false, ""effective_huber_weight"": 0.003804529542779317, ""fallback_to_h1"": false, ""huber_penalty_nonincreasing"": true, ""maximum_data_residual_ratio"": 1.0, ""maximum_field_relative_shift"": 9.490190322000959e-11}",0.0,0.0
dev-9v-multiplume,5,multi_plume,9,0.02,truth_joint_oracle,offline_truth_oracle,0.883709192276001,0.9537637233734131,0.4321025311946869,0.5744835286214778,,81512.8125,0.5105269354086279,1.9037291873203561,0.546916377546294,20,20,0,0,1,True,0.0,,,0,,,,False,False,True,"{""residual_safe_fraction"": 1.0, ""truth_accessed"": true}",-3.319580321043614,17.376004626510007
dev-9v-multiplume,5,multi_plume,9,0.02,truth_joint_oracle_safe,offline_truth_oracle,0.8552860021591187,1.1522659063339233,0.42294782400131226,0.04686316000202069,,159054.65625,0.9961830996542448,0.012300921332183272,0.003533881302669088,20,20,0,0,1,True,0.0,,,0,,,,False,False,True,"{""residual_safe_fraction"": 0.006461485510082158, ""truth_accessed"": true}",0.003540112611818429,0.17987623053031887
